xbegin,ybegin,zbegin,xdif,ydif,zdif,number
725,2237,2045,1554,141,941,5,
720,2175,1978,1528,135,1028,5,
713,2115,1913,1524,132,1121,5,
704,2057,1850,1515,109,1214,5,
695,2010,1797,1329,131,1160,5,
690,1987,1770,708,272,626,5,
686,1970,1749,528,37,538,5,
683,1952,1731,416,-27,480,5,
681,1939,1717,326,-24,415,5,
679,1927,1705,234,-24,345,5,
678,1919,1696,150,-9,265,5,
678,1913,1690,61,6,192,5,
678,1910,1686,-28,15,120,5,
882,216,3599,239,1,-94,5,
886,216,3599,372,1,-148,5,
893,216,3599,505,0,-201,5,
898,217,0,466,-3,-182,5,
898,217,0,161,-10,-20,5,
147,917,897,-335,-56,683,1,
137,916,895,-153,6,864,1,
126,916,894,-58,35,946,1,
115,916,894,55,-14,1007,1,
102,916,896,149,-9,1089,1,
89,916,898,248,-10,1174,1,
73,917,900,148,15,1352,1,
56,917,900,65,4,1498,1,
37,917,900,32,0,1630,1,
17,917,900,37,-16,1759,1,
3599,917,899,39,0,1619,1,
3591,917,899,-11,-5,604,1,
3587,917,899,-1,1,345,1,
3585,917,899,12,0,197,1,
2978,1103,1189,1969,-296,1185,2,
2954,1070,1222,1931,-232,1302,2,
2934,1030,1264,1929,-232,1301,2,
2915,981,1314,1927,-232,1300,2,
2897,923,1374,1972,-196,1370,2,
2881,853,1445,1998,-169,1443,2,
2867,770,1531,2030,-140,1525,2,
2857,672,1631,2068,-109,1610,2,
2851,561,1746,2109,-73,1700,2,
2844,474,1839,1259,209,1815,2,
2834,401,1916,371,77,1812,2,
2823,322,1997,198,51,1848,2,
2814,230,2091,129,29,1841,2,
2808,127,2197,45,12,1850,2,
2805,14,2311,-49,-1,1871,2,
2805,3496,2431,-145,-10,1903,2,
2809,3379,2550,-241,-29,1940,2,
2816,3268,2663,-337,-33,1983,2,
2820,3213,2721,-305,113,1043,2,
2821,3177,2758,-358,6,542,2,
2722,1429,904,129,0,94,2,
2718,1428,905,241,0,179,2,
2713,1426,907,355,0,264,2,
2706,1420,913,470,0,350,2,
2701,2332,0,381,-15,295,2,
2700,2333,0,78,-23,93,2,
3588,3551,2623,-123,29,3864,6,
3595,3549,2673,-42,52,3869,6,
1,3549,2717,231,-2,3884,6,
3,3550,2739,-53,-9,2047,6,
2,3549,2759,-164,31,1816,6,
1,3550,2779,-205,51,1748,6,
0,3550,2798,-242,-5,1637,6,
0,3550,2815,-175,19,1506,6,
3599,3550,2831,-127,6,1384,6,
3599,3550,2846,-100,1,1277,6,
0,3550,2859,-90,-4,1169,6,
0,3550,2871,-86,-2,1068,6,
0,3550,2882,-84,-6,970,6,
0,3550,2892,-76,-1,875,6,
0,3550,2902,-70,1,785,6,
0,3550,2910,-62,-4,697,6,
0,3550,2917,-52,-1,612,6,
0,3550,2923,-45,0,529,6,
0,3550,2928,-38,0,449,6,
0,3550,2932,-31,-3,372,6,
0,3550,2936,-23,-1,294,6,
0,3550,2938,-18,0,218,6,
0,3550,2940,-12,0,143,6,
0,3550,2684,-16,-2,188,6,
0,3550,2687,-29,-4,332,6,
0,3550,2693,-41,-4,476,6,
0,3550,2698,-43,-1,458,6,
0,3550,2700,-13,0,131,6,
3219,66,681,6851,-293,-5187,2,
3305,95,624,6844,-293,-5182,2,
3393,112,575,6837,-292,-5177,2,
3482,121,531,6830,-292,-5171,2,
3571,123,490,6823,-292,-5166,2,
59,119,448,6817,-291,-5161,2,
148,107,405,6810,-291,-5156,2,
235,88,358,6803,-291,-5151,2,
319,60,303,6796,-290,-5146,2,
401,17,237,6789,-290,-5141,2,
478,3555,153,6783,-290,-5135,2,
545,3464,41,6776,-290,-5130,2,
599,3333,3489,6769,-289,-5125,2,
628,3159,3295,6762,-289,-5120,2,
627,2965,3081,6755,-289,-5115,2,
595,2795,2891,6749,-288,-5110,2,
540,2668,2744,6742,-288,-5105,2,
472,2581,2635,6735,-288,-5100,2,
395,2521,2554,6729,-288,-5094,2,
314,2480,2489,6722,-287,-5089,2,
230,2452,2436,6715,-287,-5084,2,
144,2434,2389,6708,-287,-5079,2,
57,2423,2347,6702,-286,-5074,2,
3570,2419,2306,6695,-286,-5069,2,
3483,2420,2265,6688,-286,-5064,2,
3396,2429,2222,6682,-286,-5059,2,
3329,2440,2173,6346,-571,-4018,2,
3257,2461,2118,6340,-570,-4014,2,
3187,2493,2055,6333,-569,-4010,2,
3121,2541,1979,6327,-569,-4006,2,
3060,2609,1882,6321,-568,-4002,2,
3009,2707,1758,6314,-568,-3998,2,
2972,2841,1598,6308,-567,-3994,2,
2957,3004,1409,6302,-567,-3990,2,
2967,3170,1216,6295,-566,-3986,2,
2999,3311,1049,6289,-565,-3982,2,
3047,3416,917,6283,-565,-3978,2,
3105,3491,815,6277,-564,-3974,2,
3170,3542,735,6270,-564,-3970,2,
3238,3577,670,6264,-563,-3966,2,
3309,1,614,6258,-563,-3962,2,
3382,15,565,6251,-562,-3958,2,
3455,23,520,6245,-562,-3954,2,
3528,25,477,6239,-561,-3950,2,
1,21,435,6233,-560,-3946,2,
74,11,392,6226,-560,-3942,2,
2726,1822,2703,97,-8,22,2,
2724,1824,2700,241,-2,-4,2,
2719,1824,2701,381,0,-18,2,
2713,1821,2704,521,0,-26,2,
2706,1813,2711,663,-4,-31,2,
2700,925,0,551,-15,-48,2,
2701,14,911,109,0,26,2,
3384,2647,2708,231,252,1031,6,
3400,2649,2702,231,252,1030,6,
3411,2653,2698,231,251,1029,6,
3423,2657,2694,231,251,1028,6,
3434,2661,2691,231,251,1027,6,
3446,2665,2687,230,251,1026,6,
3457,2669,2684,230,250,1025,6,
3471,2672,2682,86,172,1229,6,
3487,2673,2682,-66,106,1391,6,
3504,2674,2683,-170,76,1516,6,
3523,2674,2685,-238,22,1636,6,
3543,2674,2688,-328,29,1717,6,
3564,2674,2692,-405,6,1817,6,
3587,2674,2696,-488,3,1937,6,
3,2674,2700,-403,13,1423,6,
10,2674,2701,-96,-6,550,6,
14,2674,2701,61,1,344,6,
16,2674,2700,56,0,204,6,
38,1296,19,101,0,22,3,
35,1296,18,85,-2,166,3,
32,1296,17,69,-4,310,3,
28,1296,14,53,-5,454,3,
22,1296,10,37,-5,597,3,
16,1295,5,22,-3,742,3,
7,1295,0,203,-10,823,3,
3598,1295,3598,354,-5,687,3,
3596,1295,3599,157,-7,97,3,
3594,3547,2594,-237,-146,2669,6,
3597,3545,2628,-248,21,2855,6,
3597,3546,2660,-248,21,2853,6,
3597,3546,2693,-242,22,2856,6,
0,3545,2708,95,-17,1285,6,
1,3546,2717,-14,10,672,6,
0,3546,2723,-92,10,524,6,
0,3546,2727,-75,2,395,6,
0,3546,2730,-33,3,251,6,
0,3546,2731,-10,0,113,6,
3599,3546,2699,37,3,72,6,
0,2787,1834,214,1,-34,4,
3599,2787,1830,350,3,-56,4,
3599,2787,1824,487,3,-77,4,
3599,2787,1817,626,2,-97,4,
3599,2787,1808,766,3,-117,4,
0,2787,1801,598,-8,-80,4,
0,2787,1799,159,8,1,4,
154,889,899,-136,-209,1778,1,
130,892,897,-117,126,2026,1,
107,892,898,-24,18,2033,1,
83,892,899,36,-11,2103,1,
57,892,899,33,-3,2216,1,
30,892,900,-2,-10,2348,1,
2,892,900,-37,1,2465,1,
3591,892,898,-97,-11,863,1,
3586,892,899,28,9,498,1,
3582,892,899,12,6,350,1,
3579,892,899,2,0,208,1,
491,3046,2937,594,34,-505,5,
490,3035,2922,658,32,-508,5,
490,3024,2907,726,32,-513,5,
490,3012,2890,794,31,-519,5,
490,2999,2872,865,30,-527,5,
489,2985,2853,941,36,-538,5,
489,2970,2833,1017,39,-549,5,
489,2954,2812,1100,43,-564,5,
489,2938,2789,1181,45,-578,5,
488,2920,2764,1272,46,-600,5,
487,2901,2738,1358,42,-620,5,
485,2880,2711,1457,27,-656,5,
484,2868,2693,884,8,-424,5,
482,2860,2683,511,3,-274,5,
481,2855,2676,396,0,-229,5,
480,2850,2670,306,1,-192,5,
480,2872,2700,27,1,85,5,
481,2872,2700,30,1,95,5,
482,2872,2699,33,1,106,5,
484,2872,2699,36,2,117,5,
485,2872,2699,39,2,129,5,
487,2872,2699,43,2,141,5,
489,2872,2699,47,2,153,5,
491,2872,2699,51,3,167,5,
493,2872,2699,56,3,181,5,
495,2872,2699,60,3,196,5,
498,2873,2699,65,3,211,5,
500,2872,2699,71,0,229,5,
503,2872,2699,77,0,247,5,
507,2872,2699,82,0,266,5,
510,2872,2699,88,0,285,5,
514,2872,2699,95,0,306,5,
518,2872,2699,102,0,328,5,
522,2872,2699,109,0,352,5,
526,2872,2699,117,0,377,5,
531,2872,2699,125,-1,403,5,
536,2872,2699,134,0,432,5,
542,2872,2699,143,0,461,5,
548,2872,2699,153,0,493,5,
554,2872,2700,163,0,527,5,
561,2872,2699,174,-1,562,5,
568,2872,2700,186,0,601,5,
576,2872,2700,199,0,642,5,
584,2872,2700,213,-1,684,5,
593,2872,2699,227,-2,730,5,
602,2872,2700,242,-1,780,5,
612,2872,2700,258,-1,831,5,
623,2872,2700,275,-3,886,5,
634,2872,2700,293,-1,945,5,
646,2872,2700,313,-2,1007,5,
659,2872,2700,333,-3,1074,5,
673,2872,2700,354,-2,1144,5,
688,2872,2700,378,-4,1219,5,
703,2872,2700,402,-3,1298,5,
720,2872,2700,428,-4,1382,5,
738,2872,2700,455,-4,1470,5,
756,2872,2700,484,-5,1566,5,
776,2872,2700,516,-6,1663,5,
798,2872,2700,547,-5,1771,5,
820,2872,2700,583,-9,1877,5,
844,2872,2700,617,-4,1999,5,
870,2872,2700,657,-15,2113,5,
896,2877,2705,682,0,2210,5,
893,1139,968,318,-13,780,5,
887,1122,951,123,7,401,5,
884,1091,920,42,7,284,5,
883,1075,903,14,4,145,5,
3419,2934,583,562,-1178,736,1,
3430,2921,580,561,-1160,800,1,
3441,2909,578,559,-1127,864,1,
3453,2897,576,553,-1080,931,1,
3466,2885,573,552,-1057,1004,1,
3480,2874,571,551,-1016,1078,1,
3495,2863,569,550,-987,1157,1,
3510,2853,566,546,-935,1238,1,
3526,2843,564,539,-892,1325,1,
3543,2833,562,494,-845,1415,1,
3562,2825,561,453,-773,1513,1,
3581,2817,560,414,-668,1611,1,
3599,2814,561,180,-187,1580,1,
9,2817,567,-295,187,935,1,
16,2817,572,-328,22,712,1,
22,2817,578,-395,-22,624,1,
3599,2826,920,198,0,-47,1,
3599,2826,916,337,0,-76,1,
3599,2826,910,475,1,-106,1,
3599,2826,903,614,4,-137,1,
0,2826,899,268,-2,-46,1,
821,3169,2866,191,14,35,5,
824,3152,2849,347,19,62,5,
828,3132,2829,393,-42,77,5,
833,3100,2797,541,-26,112,5,
839,3053,2751,674,-15,143,5,
847,3010,2707,657,4,356,5,
857,2994,2690,547,39,712,5,
869,2989,2685,510,16,886,5,
882,2993,2689,562,-1,1017,5,
896,2992,2689,588,-8,1051,5,
892,1192,889,453,0,807,5,
888,1209,905,211,-3,356,5,
886,1208,905,142,-4,240,5,
884,1207,904,67,-2,118,5,
209,394,566,447,-402,96,1,
211,391,571,428,-391,147,1,
214,389,576,410,-377,197,1,
215,387,581,392,-358,247,1,
217,385,587,374,-335,299,1,
217,384,593,357,-310,351,1,
218,383,599,349,-309,409,1,
217,382,607,336,-299,463,1,
217,381,614,325,-285,521,1,
215,381,622,315,-268,580,1,
214,381,631,306,-256,643,1,
211,382,640,298,-242,707,1,
208,383,649,290,-224,772,1,
205,384,660,284,-212,843,1,
201,385,671,278,-197,914,1,
196,387,682,272,-180,988,1,
191,389,694,267,-167,1069,1,
185,392,707,262,-151,1149,1,
178,394,721,259,-137,1237,1,
171,397,735,255,-121,1324,1,
163,400,750,252,-107,1420,1,
154,404,766,249,-91,1515,1,
144,407,782,247,-76,1620,1,
133,410,799,245,-61,1722,1,
121,414,817,244,-47,1839,1,
108,417,837,243,-34,1947,1,
95,421,856,243,-21,2078,1,
80,424,877,247,-16,2190,1,
62,427,898,105,67,2347,1,
36,429,910,-1023,106,2326,1,
7,430,919,-1317,41,2299,1,
3554,432,897,-44,2,161,1,
3554,432,899,74,0,112,1,
575,734,3429,866,41,-787,5,
587,747,3443,948,49,-819,5,
599,763,3461,1032,57,-853,5,
612,782,3482,1121,67,-891,5,
625,805,3507,1210,74,-930,5,
638,832,3536,1306,81,-976,5,
651,865,3571,1399,79,-1024,5,
870,2733,1852,147,0,34,5,
872,2695,1814,170,9,169,5,
876,2673,1791,62,24,349,5,
882,2659,1777,1,5,498,5,
889,2647,1766,-37,-8,634,5,
897,2608,1727,-75,-10,704,5,
898,880,0,-1,-48,251,5,
3417,2934,583,559,-1176,730,1,
3428,2922,581,557,-1158,794,1,
3440,2910,578,555,-1125,858,1,
3452,2898,576,549,-1079,925,1,
3465,2886,573,549,-1056,998,1,
3479,2875,571,547,-1016,1071,1,
3493,2864,569,547,-987,1150,1,
3508,2854,567,542,-936,1230,1,
3524,2844,564,536,-895,1317,1,
3542,2834,563,491,-849,1406,1,
3560,2825,561,466,-774,1503,1,
3579,2818,560,426,-673,1601,1,
3597,2814,561,228,-245,1605,1,
8,2817,566,-294,213,939,1,
14,2818,572,-329,26,686,1,
20,2818,578,-400,-25,597,1,
3599,2823,925,149,0,-34,1,
3599,2823,921,287,0,-63,1,
3599,2823,916,425,0,-93,1,
3599,2823,910,563,2,-123,1,
0,2823,902,653,6,-138,1,
0,2823,899,221,-7,-31,1,
397,2497,1141,1052,-61,-868,1,
383,2489,1131,1094,-62,-849,1,
370,2482,1120,1139,-63,-833,1,
356,2474,1108,1189,-64,-820,1,
342,2467,1097,1242,-64,-811,1,
327,2460,1085,1301,-64,-805,1,
312,2453,1073,1362,-63,-801,1,
297,2445,1060,1430,-62,-801,1,
281,2438,1047,1499,-59,-803,1,
265,2431,1033,1577,-57,-809,1,
248,2425,1019,1656,-53,-817,1,
230,2418,1005,1745,-48,-829,1,
212,2412,990,1832,-42,-842,1,
192,2406,974,1934,-34,-860,1,
172,2401,958,2029,-24,-877,1,
151,2396,941,2145,-14,-901,1,
128,2392,924,2259,-2,-926,1,
105,2388,906,2379,5,-958,1,
76,2385,895,2131,-106,-1731,1,
3549,2380,899,-209,-2,324,1,
3555,2380,899,-276,-2,439,1,
3562,2379,899,-345,-3,554,1,
3571,2379,899,-416,-5,668,1,
3582,2379,899,-492,2,788,1,
3594,2380,899,-565,6,907,1,
4,2380,900,-465,3,716,1,
7,2380,899,-151,0,282,1,
3257,2506,2879,3356,-2,-2501,1,
3218,2526,2845,3352,-2,-2499,1,
3180,2551,2807,3349,-2,-2496,1,
3143,2580,2764,3345,-2,-2494,1,
3108,2615,2716,3342,-2,-2491,1,
3076,2658,2661,3339,-2,-2489,1,
3244,630,887,794,9,-592,1,
3255,626,894,891,13,-569,1,
37,624,899,-120,0,229,1,
32,624,899,-183,0,352,1,
26,624,899,-247,0,475,1,
18,624,899,-311,0,599,1,
9,624,899,-376,-2,725,1,
0,624,899,-332,3,662,1,
106,866,1759,1903,737,-2391,5,
134,879,1780,1902,736,-2389,5,
162,893,1802,1900,736,-2387,5,
879,2670,5,-11,-1,161,5,
882,2672,6,-19,0,303,5,
888,2675,10,-26,0,446,5,
894,2687,22,-35,0,589,5,
899,2665,0,-10,3,391,5,
899,2665,0,9,7,94,5,
1,161,2477,213,236,-201,6,
2,163,2477,73,164,3,6,
0,163,2481,-12,-11,194,6,
3599,163,2484,48,-7,269,6,
3599,163,2488,97,0,342,6,
3599,163,2493,131,3,419,6,
3599,163,2500,154,3,502,6,
3599,163,2507,180,2,586,6,
0,163,2515,201,-3,674,6,
0,163,2524,223,-2,764,6,
0,163,2534,249,-3,856,6,
0,163,2545,277,-5,950,6,
3599,163,2558,306,-4,1048,6,
3599,163,2572,337,-5,1147,6,
0,163,2587,368,-6,1254,6,
3599,162,2603,399,-6,1362,6,
3599,162,2620,432,-5,1478,6,
3599,162,2640,467,-9,1592,6,
3599,162,2660,501,-5,1720,6,
0,162,2682,541,-15,1840,6,
0,162,2702,490,0,1669,6,
0,162,2710,214,-6,637,6,
0,162,2715,125,0,425,6,
0,162,2718,68,3,291,6,
0,162,2720,34,2,153,6,
529,2975,2803,9022,-764,-2887,5,
533,2821,2622,9013,-763,-2884,5,
524,2714,2490,6881,-80,-1679,5,
500,2616,2366,6874,-80,-1678,5,
464,2534,2256,6867,-80,-1676,5,
419,2467,2162,6860,-79,-1674,5,
367,2415,2082,6853,-79,-1673,5,
311,2375,2012,6846,-79,-1671,5,
251,2345,1950,6840,-79,-1669,5,
189,2323,1895,6833,-79,-1668,5,
126,2308,1843,6826,-79,-1666,5,
61,2299,1795,6819,-79,-1664,5,
3596,2296,1747,6812,-79,-1663,5,
3531,2298,1700,6805,-79,-1661,5,
3467,2305,1652,6799,-79,-1659,5,
3403,2319,1601,6792,-79,-1658,5,
3341,2339,1546,6785,-79,-1656,5,
3281,2368,1485,6778,-79,-1654,5,
3225,2406,1417,6772,-78,-1653,5,
3173,2456,1337,6765,-78,-1651,5,
3127,2521,1245,6758,-78,-1649,5,
3090,2602,1137,6751,-78,-1648,5,
3065,2698,1014,6744,-78,-1646,5,
3053,2806,880,6738,-78,-1644,5,
3056,2917,743,6731,-78,-1643,5,
3074,3020,613,6724,-78,-1641,5,
3105,3110,497,6718,-78,-1639,5,
3146,3183,397,6711,-78,-1638,5,
3194,3240,311,6704,-78,-1636,5,
3248,3285,237,6697,-78,-1635,5,
3305,3318,173,6691,-78,-1633,5,
3365,3343,116,6684,-77,-1631,5,
3427,3360,63,6677,-77,-1630,5,
3490,3371,14,6671,-77,-1628,5,
3553,3377,3567,6664,-77,-1626,5,
17,3377,3521,6657,-77,-1625,5,
80,3372,3475,6651,-77,-1623,5,
88,3380,3480,1894,-78,255,5,
102,3380,3480,1892,-78,254,5,
123,3378,3474,1890,-78,254,5,
144,3376,3469,1888,-78,254,5,
166,3373,3463,1886,-78,254,5,
187,3371,3457,1885,-78,253,5,
208,3368,3451,1883,-78,253,5,
229,3365,3444,1881,-78,253,5,
249,3361,3438,1879,-78,253,5,
270,3357,3431,1877,-78,252,5,
291,3353,3424,1875,-78,252,5,
312,3348,3417,1873,-77,252,5,
331,3344,3411,1695,-99,364,5,
346,3341,3410,1189,-219,437,5,
360,3338,3409,1129,-207,509,5,
374,3336,3409,1094,-198,561,5,
388,3334,3410,1064,-185,608,5,
402,3333,3412,1039,-176,658,5,
416,3333,3415,1016,-163,709,5,
430,3334,3418,998,-153,765,5,
444,3336,3423,983,-140,823,5,
459,3338,3429,973,-134,885,5,
474,3342,3436,966,-124,949,5,
489,3347,3445,963,-116,1017,5,
504,3354,3455,962,-105,1088,5,
520,3362,3467,972,-90,1167,5,
535,3373,3482,975,-73,1245,5,
552,3386,3499,983,-56,1329,5,
568,3402,3519,990,-34,1414,5,
584,3422,3542,1002,-10,1508,5,
601,3446,3570,1012,17,1601,5,
618,3471,3598,1172,-10,1503,5,
638,3487,17,1522,-17,1049,5,
658,3499,32,1656,-28,876,5,
680,3514,47,1739,34,827,5,
701,3530,64,1795,0,760,5,
723,3547,82,1873,7,715,5,
746,3567,103,1950,-8,657,5,
770,3592,129,2041,-4,615,5,
794,25,163,2136,-17,566,5,
819,77,215,2238,-9,537,5,
845,173,313,2351,-20,498,5,
867,419,560,2471,-21,473,5,
878,1031,1172,2531,-27,-125,5,
875,1549,1691,1484,-14,-853,5,
868,1702,1845,784,-41,-409,5,
862,1757,1900,502,-43,-230,5,
858,1783,1927,371,-36,-148,5,
855,1794,1938,249,-44,-71,5,
896,3477,24,103,-1,26,5,
898,3453,0,221,-3,62,5,
900,3453,0,99,0,16,5,
2776,868,901,-6,0,120,2,
2773,868,901,-13,0,247,2,
2769,868,901,-20,0,373,2,
2763,868,901,-26,0,501,2,
2756,868,901,-33,0,631,2,
2747,867,902,-43,0,763,2,
2737,867,902,-49,-2,896,2,
2725,867,902,-55,1,1033,2,
2711,864,905,-60,-6,1169,2,
2701,875,894,-60,-20,863,2,
2701,2547,2822,-44,8,244,2,
36,504,821,1370,188,-1136,1,
53,506,827,1372,149,-972,1,
71,509,834,1435,132,-852,1,
88,510,841,1385,88,-799,1,
104,513,848,1394,81,-675,1,
119,515,857,1413,76,-567,1,
134,518,867,1433,63,-458,1,
147,521,878,1473,49,-357,1,
160,525,890,1502,28,-250,1,
171,528,899,1153,27,-270,1,
178,530,904,674,21,-301,1,
184,531,906,479,0,-317,1,
181,528,899,-336,4,440,1,
174,528,899,-389,4,515,1,
165,528,899,-447,7,592,1,
156,528,899,-507,-3,673,1,
145,528,899,-571,-3,753,1,
133,528,899,-633,-4,836,1,
120,528,899,-699,-5,923,1,
105,528,899,-765,-5,1012,1,
89,528,899,-837,-6,1105,1,
72,528,899,-907,-7,1200,1,
53,528,899,-986,-5,1301,1,
33,528,899,-1059,-11,1402,1,
11,528,899,-1148,-3,1512,1,
3598,528,899,-651,16,844,1,
0,3547,1786,-4,4,127,4,
0,3547,1789,-17,4,271,4,
0,3547,1794,-33,2,414,4,
0,3547,1798,-44,-4,406,4,
8,476,3486,1828,247,-1407,3,
25,477,3499,1861,59,-296,3,
39,479,3514,1811,71,-110,3,
53,481,3530,1841,3,1,3,
67,483,3546,1835,22,59,3,
79,485,3563,1836,30,165,3,
91,488,3581,1861,36,268,3,
100,493,3598,1598,190,349,3,
104,497,7,809,121,289,3,
104,498,14,493,-31,352,3,
104,498,20,344,-43,353,3,
102,498,24,202,-40,354,3,
99,498,27,54,-40,352,3,
96,498,29,-96,-40,352,3,
91,498,30,-166,-21,334,3,
3596,495,0,-181,12,399,3,
839,3139,3175,2198,36,-2031,5,
834,2832,2865,2297,31,-1891,5,
818,2642,2672,2060,112,-1517,5,
806,2560,2588,1255,112,-849,5,
794,2511,2536,1079,72,-767,5,
783,2470,2495,1003,-18,-650,5,
773,2440,2464,892,10,-586,5,
763,2418,2441,786,40,-525,5,
755,2401,2423,682,62,-458,5,
748,2389,2410,579,58,-383,5,
742,2379,2399,489,56,-305,5,
737,2371,2390,398,51,-229,5,
734,2365,2383,309,44,-152,5,
732,2360,2377,221,35,-75,5,
731,2357,2373,126,52,-9,5,
731,2355,2371,32,65,58,5,
733,2355,2370,-59,74,128,5,
736,2356,2370,-149,79,200,5,
740,2359,2372,-239,79,274,5,
867,2749,2759,-568,-65,1652,5,
887,3069,3079,-383,5,1915,5,
892,233,243,86,7,1092,5,
889,707,717,332,6,561,5,
886,884,894,235,13,315,5,
885,919,929,42,4,112,5,
72,1012,1384,-18,7,146,4,
70,1012,1383,6,7,230,4,
66,1012,1383,32,7,314,4,
62,1012,1383,58,7,400,4,
56,1012,1383,85,8,487,4,
49,1012,1383,111,6,573,4,
41,1012,1383,138,3,661,4,
33,1012,1383,166,4,755,4,
23,1012,1383,192,4,846,4,
12,1013,1384,220,4,940,4,
0,1012,1384,239,-9,946,4,
3595,1012,1385,187,-6,453,4,
3591,1012,1387,162,4,257,4,
3589,1012,1388,152,3,152,4,
3589,1012,1389,142,2,51,4,
1,1013,1401,207,3,-98,4,
0,1013,1404,241,-1,-20,4,
0,1012,1407,263,-3,-10,4,
0,1012,1410,281,0,-30,4,
3599,1012,1414,300,0,-53,4,
3599,1013,1418,321,0,-67,4,
0,1013,1422,344,0,-74,4,
0,1013,1426,371,0,-77,4,
0,1013,1431,398,0,-80,4,
0,1013,1436,427,0,-84,4,
0,1013,1441,457,1,-90,4,
0,1013,1447,490,0,-97,4,
0,1013,1453,524,0,-104,4,
0,1013,1459,560,0,-112,4,
0,1013,1466,599,0,-119,4,
0,1013,1474,640,2,-128,4,
0,1013,1482,684,0,-137,4,
0,1013,1490,730,0,-146,4,
0,1013,1500,779,0,-155,4,
0,1013,1509,832,2,-166,4,
0,1013,1520,887,0,-178,4,
0,1013,1531,946,0,-189,4,
0,1013,1543,1009,3,-201,4,
0,1013,1555,1076,0,-216,4,
0,1013,1569,1146,0,-229,4,
0,1013,1583,1222,3,-244,4,
0,1013,1598,1302,0,-261,4,
0,1013,1614,1386,4,-277,4,
0,1013,1632,1475,0,-296,4,
0,1013,1650,1571,4,-314,4,
0,1013,1670,1670,0,-335,4,
0,1013,1690,1778,4,-355,4,
0,1013,1712,1886,-3,-378,4,
0,1013,1736,2008,3,-400,4,
0,1013,1761,2125,-8,-426,4,
0,1013,1787,2263,1,-449,4,
3599,1013,1803,1317,6,-224,4,
3599,1013,1811,704,-8,-143,4,
3599,1013,1816,434,-10,-102,4,
3599,1013,1820,300,-3,-74,4,
3599,1013,1822,164,-2,-37,4,
3599,146,822,32,3,82,1,
0,146,825,71,6,202,1,
0,146,829,98,4,326,1,
0,146,834,123,1,452,1,
0,146,841,149,0,578,1,
0,146,849,178,3,705,1,
0,146,859,215,2,834,1,
0,146,871,252,-3,963,1,
0,146,884,287,-9,1095,1,
0,146,897,292,0,1154,1,
3598,146,902,-2,-1,365,1,
880,111,1798,197,0,-42,5,
884,109,1796,336,0,-68,5,
889,108,1795,476,1,-95,5,
896,91,1778,615,4,-125,5,
899,1913,0,274,-2,-60,5,
3309,2692,2700,-1,0,101,6,
3311,2692,2700,-2,0,158,6,
3314,2692,2700,-2,0,216,6,
3317,2692,2700,-3,0,275,6,
3321,2692,2700,-4,0,335,6,
3325,2692,2700,-5,0,396,6,
3331,2692,2700,-5,0,459,6,
3337,2692,2700,-6,0,523,6,
3343,2692,2700,-5,0,589,6,
3351,2692,2700,-7,0,658,6,
3359,2692,2700,-8,-3,729,6,
3368,2692,2700,-11,-1,803,6,
3379,2692,2700,-11,-2,880,6,
3390,2692,2700,-13,-4,960,6,
3402,2692,2700,-14,-3,1044,6,
3415,2692,2700,-15,-3,1131,6,
3429,2692,2700,-16,-5,1224,6,
3444,2691,2700,-18,-4,1320,6,
3460,2691,2700,-20,-5,1421,6,
3478,2691,2700,-21,-5,1525,6,
3496,2691,2700,-23,-5,1638,6,
3516,2691,2700,-23,-8,1751,6,
3538,2691,2700,-27,-5,1876,6,
3561,2691,2700,-26,-12,1997,6,
3585,2691,2700,-33,-3,2137,6,
3,2691,2699,-4,-2,1554,6,
12,2691,2700,-47,-6,691,6,
17,2691,2700,-10,0,462,6,
21,2691,2700,20,-2,326,6,
23,2691,2700,1,0,181,6,
877,3117,2740,4953,74,-4331,4,
855,2219,1839,4173,83,-985,4,
821,2148,1766,2673,70,-1338,4,
790,2134,1752,2385,9,-1302,4,
760,2125,1743,2270,-3,-1258,4,
732,2120,1738,2175,4,-1233,4,
704,2118,1735,2072,14,-1221,4,
678,2119,1735,1969,22,-1220,4,
652,2120,1737,1871,28,-1227,4,
627,2123,1739,1779,31,-1239,4,
603,2126,1742,1697,15,-1254,4,
580,2130,1747,1616,20,-1279,4,
557,2135,1752,1543,8,-1306,4,
534,2140,1758,1476,10,-1343,4,
378,2171,1803,1538,-12,-1290,4,
354,2172,1803,1608,1,-1234,4,
331,2171,1802,1669,-1,-1194,4,
307,2170,1801,1737,6,-1158,4,
282,2170,1799,1754,-10,-1223,4,
257,2169,1799,1772,-13,-1309,4,
231,2169,1799,1806,-6,-1376,4,
204,2169,1799,1863,-4,-1426,4,
176,2169,1800,1936,0,-1469,4,
147,2169,1800,2015,0,-1518,4,
117,2169,1800,2097,-1,-1576,4,
86,2169,1799,2184,-1,-1641,4,
53,2169,1799,2278,-1,-1714,4,
19,2169,1799,2378,0,-1791,4,
3586,2169,1800,2336,0,-1763,4,
3572,2169,1799,1023,3,-802,4,
3560,2169,1799,914,0,-700,4,
3548,2169,1799,813,-3,-617,4,
3538,2169,1799,710,0,-535,4,
3529,2169,1799,606,4,-453,4,
3522,2169,1799,504,4,-375,4,
3516,2169,1799,402,3,-300,4,
0,3577,2685,-11,0,218,6,
0,3577,2689,-19,-2,361,6,
0,3577,2695,-23,-1,506,6,
