xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
0.000000,0.941095,0.248958,0.545580,0.351193,0.913638,1,1.000000
0.000000,0.941095,0.250625,0.547026,0.350767,0.906805,1,1.000000
1.000000,0.940817,0.250903,0.554565,0.351107,0.890583,1,1.000000
1.000000,0.940817,0.250347,0.556562,0.351193,0.886174,1,1.000000
1.000000,0.940817,0.250069,0.556148,0.351022,0.889102,1,1.000000
0.998055,0.251737,0.250069,0.558937,0.350426,0.364432,1,1.000000
0.047791,0.251737,0.250903,0.558937,0.350426,0.364970,1,1.000000
0.083356,0.250903,0.250069,0.543204,0.360221,0.478393,1,1.000000
0.122534,0.250625,0.248958,0.543204,0.360136,0.478830,1,1.000000
0.161434,0.249792,0.247569,0.543239,0.360136,0.479234,1,1.000000
0.200333,0.247013,0.244235,0.543239,0.360136,0.479638,1,1.000000
0.239233,0.222562,0.218950,0.543239,0.360136,0.480042,1,1.000000
0.221450,0.766324,0.762434,0.543273,0.360136,0.480479,1,1.000000
0.182551,0.759655,0.755210,0.543273,0.360136,0.480883,1,1.000000
0.143929,0.758266,0.752987,0.543273,0.360136,0.481287,1,1.000000
0.105029,0.757710,0.751598,0.543308,0.360136,0.481691,1,1.000000
0.066407,0.757433,0.750764,0.543308,0.360136,0.482095,1,1.000000
0.027508,0.757710,0.749931,0.543308,0.360136,0.482532,1,1.000000
0.989164,0.757988,0.749097,0.543308,0.360051,0.482936,1,1.000000
0.950542,0.758266,0.748263,0.543342,0.360051,0.483340,1,1.000000
0.911920,0.759100,0.746874,0.543342,0.360051,0.483744,1,1.000000
0.873576,0.760767,0.745207,0.543342,0.360051,0.484148,1,1.000000
0.834954,0.763545,0.742151,0.543377,0.360051,0.484552,1,1.000000
0.796610,0.771048,0.734371,0.543377,0.360051,0.484956,1,1.000000
0.759378,0.842734,0.662128,0.543377,0.360051,0.485359,1,1.000000
0.781050,0.228952,0.275632,0.543411,0.360051,0.485763,1,1.000000
0.819116,0.242845,0.261462,0.543411,0.360051,0.486201,1,1.000000
0.857460,0.246735,0.257016,0.543411,0.359966,0.486605,1,1.000000
0.895804,0.248680,0.255071,0.543445,0.359966,0.487009,1,1.000000
0.933870,0.249792,0.253682,0.543445,0.359966,0.487412,1,1.000000
0.972215,0.250347,0.252570,0.543445,0.359966,0.487816,1,1.000000
0.010003,0.250625,0.251737,0.543480,0.359966,0.488220,1,1.000000
0.048069,0.250903,0.250903,0.543480,0.359966,0.488624,1,1.000000
0.086413,0.250903,0.250069,0.543480,0.359966,0.489028,1,1.000000
0.124201,0.250625,0.248958,0.543514,0.359966,0.489432,1,1.000000
